,Id,ActivityDate,ActivityDay,TotalSteps,TotalDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
722,8253242879,4/18/2016,Mon,5151,3.480000019,16,16,130,1278,1829
723,8253242879,4/19/2016,Tue,4212,2.779999971,0,0,164,1276,1763
724,8253242879,4/20/2016,Wed,6466,4.269999981,5,18,216,1201,1931
725,8253242879,4/21/2016,Thu,11268,8.56000042,49,20,172,1199,2218
726,8253242879,4/22/2016,Fri,2824,1.870000005,0,0,120,1320,1651
727,8253242879,4/23/2016,Sat,9282,6.260000229,30,26,191,1193,2132
728,8253242879,4/24/2016,Sun,8905,7.130000114,41,4,82,1313,1976
729,8253242879,4/25/2016,Mon,6829,4.510000229,7,54,118,1261,1909
730,8253242879,4/26/2016,Tue,4562,3.039999962,19,14,108,1299,1813
731,8253242879,4/27/2016,Wed,10232,8.180000305,45,5,104,1286,2008
732,8253242879,4/28/2016,Thu,2718,1.799999952,11,16,20,1393,1580
733,8253242879,4/29/2016,Fri,6260,4.260000229,16,14,136,1257,1854
734,8378563200,4/12/2016,Tue,7626,6.050000191,65,15,156,723,3635
735,8378563200,4/13/2016,Wed,12386,9.819999695,116,14,169,680,4079
736,8378563200,4/14/2016,Thu,13318,10.56000042,123,21,174,699,4163
737,8378563200,4/15/2016,Fri,14461,11.47000027,60,23,190,729,3666
738,8378563200,4/16/2016,Sat,11207,8.890000343,64,21,142,563,3363
739,8378563200,4/17/2016,Sun,2132,1.690000057,0,0,93,599,2572
740,8378563200,4/18/2016,Mon,13630,10.81000042,117,10,174,720,4157
741,8378563200,4/19/2016,Tue,13070,10.35999966,120,19,154,737,4092
742,8378563200,4/20/2016,Wed,9388,7.440000057,82,8,169,763,3787
743,8378563200,4/21/2016,Thu,15148,12.01000023,137,16,145,677,4236
744,8378563200,4/22/2016,Fri,12200,9.670000076,113,12,159,769,4044
745,8378563200,4/23/2016,Sat,5709,4.53000021,19,10,136,740,2908
746,8378563200,4/24/2016,Sun,3703,2.940000057,0,0,135,734,2741
747,8378563200,4/25/2016,Mon,12405,9.840000153,117,16,141,692,4005
748,8378563200,4/26/2016,Tue,16208,12.85000038,90,18,161,593,3763
749,8378563200,4/27/2016,Wed,7359,5.840000153,4,4,192,676,3061
750,8378563200,4/28/2016,Thu,5417,4.300000191,11,10,139,711,2884
751,8378563200,4/29/2016,Fri,6175,4.900000095,3,7,172,767,2982
752,8378563200,4/30/2016,Sat,2946,2.339999914,0,0,121,780,2660
753,8378563200,5/1/2016,Sun,11419,9.06000042,71,10,127,669,3369
754,8378563200,5/2/2016,Mon,6064,4.809999943,63,4,142,802,3491
755,8378563200,5/3/2016,Tue,8712,6.909999847,71,20,195,822,3784
756,8378563200,5/4/2016,Wed,7875,6.239999771,19,10,167,680,3110
757,8378563200,5/5/2016,Thu,8567,6.789999962,66,3,214,764,3783
758,8378563200,5/6/2016,Fri,7045,5.590000153,74,5,166,831,3644
759,8378563200,5/7/2016,Sat,4468,3.539999962,0,0,158,851,2799
760,8378563200,5/8/2016,Sun,2943,2.329999924,0,0,139,621,2685
761,8378563200,5/9/2016,Mon,8382,6.650000095,71,13,171,772,3721
762,8378563200,5/10/2016,Tue,6582,5.21999979,63,13,152,840,3586
763,8378563200,5/11/2016,Wed,9143,7.25,72,10,184,763,3788
764,8378563200,5/12/2016,Thu,4561,3.619999886,8,6,102,433,1976
765,8583815059,4/12/2016,Tue,5014,3.910000086,0,7,196,1237,2650
766,8583815059,4/13/2016,Wed,5571,4.349999905,2,23,163,1252,2654
767,8583815059,4/14/2016,Thu,3135,2.450000048,0,0,134,1306,2443
768,8583815059,4/15/2016,Fri,3430,2.680000067,0,0,65,1375,2505
769,8583815059,4/16/2016,Sat,5319,4.150000095,0,0,0,1440,2693
770,8583815059,4/17/2016,Sun,3008,2.349999905,0,0,0,1440,2439
771,8583815059,4/18/2016,Mon,3864,3.00999999,4,22,105,1309,2536
772,8583815059,4/19/2016,Tue,5697,4.440000057,7,10,166,1257,2668
773,8583815059,4/20/2016,Wed,5273,4.110000134,0,27,167,1246,2647
774,8583815059,4/21/2016,Thu,8538,6.659999847,35,18,158,1229,2883
775,8583815059,4/22/2016,Fri,8687,6.78000021,4,54,212,1170,2944
776,8583815059,4/23/2016,Sat,9423,7.349999905,7,44,238,1151,3012
777,8583815059,4/24/2016,Sun,8286,6.460000038,2,44,206,1188,2889
778,8583815059,4/25/2016,Mon,4503,3.50999999,18,6,122,1294,2547
779,8583815059,4/26/2016,Tue,10499,8.18999958,1,91,214,1134,3093
780,8583815059,4/27/2016,Wed,12474,9.729999542,77,5,129,1229,3142
781,8583815059,4/28/2016,Thu,6174,4.820000172,0,28,203,1209,2757
782,8583815059,4/29/2016,Fri,15168,11.82999992,46,67,258,1069,3513
783,8583815059,4/30/2016,Sat,10085,7.869999886,2,28,317,1093,3164
784,8583815059,5/1/2016,Sun,4512,3.519999981,10,2,117,1311,2596
785,8583815059,5/2/2016,Mon,8469,6.610000134,0,0,0,1440,2894
786,8583815059,5/3/2016,Tue,12015,9.369999886,0,0,0,1440,3212
787,8583815059,5/4/2016,Wed,3588,2.799999952,0,0,0,1440,2516
788,8583815059,5/5/2016,Thu,12427,9.68999958,0,0,70,1370,3266
789,8583815059,5/6/2016,Fri,5843,4.559999943,2,22,166,1250,2683
790,8583815059,5/7/2016,Sat,6117,4.769999981,0,0,250,1190,2810
791,8583815059,5/8/2016,Sun,9217,7.190000057,3,72,182,1183,2940
792,8583815059,5/9/2016,Mon,9877,7.699999809,66,4,110,1260,2947
793,8583815059,5/10/2016,Tue,8240,6.429999828,9,43,162,1226,2846
794,8583815059,5/11/2016,Wed,8701,6.789999962,5,71,177,1106,2804
795,8792009665,4/12/2016,Tue,2564,1.639999986,0,0,116,831,2044
796,8792009665,4/13/2016,Wed,1320,0.839999974,0,0,82,806,1934
797,8792009665,4/14/2016,Thu,1219,0.779999971,0,0,84,853,1963
798,8792009665,4/15/2016,Fri,2483,1.590000033,0,0,126,937,2009
799,8792009665,4/20/2016,Wed,3147,2.00999999,0,10,139,744,2188
800,8792009665,4/22/2016,Fri,4068,2.599999905,1,20,195,817,2419
801,8792009665,4/23/2016,Sat,5245,3.359999895,8,45,232,795,2748
802,8792009665,4/26/2016,Tue,1321,0.850000024,0,0,80,1360,1928
803,8792009665,4/27/2016,Wed,1758,1.129999995,0,0,112,900,2067
804,8792009665,4/28/2016,Thu,6157,3.940000057,0,0,310,714,2780
805,8792009665,4/29/2016,Fri,8360,5.349999905,6,14,380,634,3101
806,8792009665,4/30/2016,Sat,7174,4.590000153,10,20,301,749,2896
807,8792009665,5/1/2016,Sun,1619,1.039999962,0,0,79,834,1962
808,8792009665,5/2/2016,Mon,1831,1.169999957,0,0,101,916,2015
809,8792009665,5/3/2016,Tue,2421,1.549999952,0,0,156,739,2297
810,8792009665,5/4/2016,Wed,2283,1.460000038,0,0,129,848,2067
811,8877689391,4/12/2016,Tue,23186,20.39999962,85,7,312,1036,3921
812,8877689391,4/13/2016,Wed,15337,9.579999924,108,18,216,1098,3566
813,8877689391,4/14/2016,Thu,21129,18.97999954,68,13,298,1061,3793
814,8877689391,4/15/2016,Fri,13422,7.170000076,106,1,281,1052,3934
815,8877689391,4/16/2016,Sat,29326,25.29000092,94,29,429,888,4547
816,8877689391,4/17/2016,Sun,15118,8.869999886,58,15,307,1060,3545
817,8877689391,4/18/2016,Mon,11423,8.670000076,29,5,191,1215,2761
818,8877689391,4/19/2016,Tue,18785,17.39999962,82,13,214,1131,3676
819,8877689391,4/20/2016,Wed,19948,18.11000061,73,19,225,1123,3679
820,8877689391,4/21/2016,Thu,19377,17.62000084,82,13,226,1119,3659
821,8877689391,4/22/2016,Fri,18258,16.30999947,61,2,236,1141,3427
822,8877689391,4/23/2016,Sat,11200,7.429999828,102,6,300,1032,3891
823,8877689391,4/24/2016,Sun,16674,15.73999977,64,1,227,1148,3455
824,8877689391,4/25/2016,Mon,12986,8.739999771,113,8,218,1101,3802
825,8877689391,4/26/2016,Tue,11101,8.430000305,22,3,258,1157,2860
826,8877689391,4/27/2016,Wed,23629,20.64999962,93,8,235,1104,3808
827,8877689391,4/28/2016,Thu,14890,11.30000019,58,8,231,1143,3060
828,8877689391,4/29/2016,Fri,9733,7.389999866,18,5,210,1207,2698
829,8877689391,4/30/2016,Sat,27745,26.71999931,124,4,223,1089,4398
830,8877689391,5/1/2016,Sun,10930,8.319999695,36,12,166,1226,2786
831,8877689391,5/2/2016,Mon,4790,3.640000105,0,0,105,1335,2189
832,8877689391,5/3/2016,Tue,10818,8.210000038,19,3,229,1189,2817
833,8877689391,5/4/2016,Wed,18193,16.29999924,66,8,212,1154,3477
834,8877689391,5/5/2016,Thu,14055,10.67000008,67,15,188,1170,3052
835,8877689391,5/6/2016,Fri,21727,19.34000015,96,17,232,1095,4015
836,8877689391,5/7/2016,Sat,12332,8.130000114,105,28,271,1036,4142
837,8877689391,5/8/2016,Sun,10686,8.109999657,17,4,245,1174,2847
838,8877689391,5/9/2016,Mon,20226,18.25,73,19,217,1131,3710
839,8877689391,5/10/2016,Tue,10733,8.149999619,18,11,224,1187,2832
840,8877689391,5/11/2016,Wed,21420,19.55999947,88,12,213,1127,3832
841,8877689391,5/12/2016,Thu,8064,6.119999886,23,1,137,770,1849
